id,museum,name,inventory,size,details,era,technique,category,image_url,author,number_of_volume,engraved_or_handcopied
40953,上海博物馆,江苏南京木版年画 把余粮卖给国家,,,,现代,,年画,,,,
40954,上海博物馆,江苏苏州桃花坞木版年画 笑话奇谈,,,,清,,年画,,,,
40955,上海博物馆,江苏苏州桃花坞木版年画 银坑洞七擒孟获,,,,清,,年画,,,,
40956,上海博物馆,江苏南京木版年画 增福财神,,,,清,,年画,,,,
40957,上海博物馆,江苏南京木版年画 万事如意,,,,清,,年画,,,,
40958,上海博物馆,江苏南京木版年画 百子全图,,,,清,,年画,,,,
40959,上海博物馆,江苏南京木版年画 推车进宝,,,,清,,年画,,,,
40960,上海博物馆,江苏南京木版年画 学文化,,,,现代,,年画,,,,
40961,上海博物馆,江苏苏州桃花坞木版年画 白蛇传,,,,清,,年画,,,,
40962,上海博物馆,江苏南京木版年画 麒麟送子,,,,清,,年画,,,,
40963,上海博物馆,江苏南京木版年画 一团和气,,,,清,,年画,,,,
40964,上海博物馆,江苏南京木版年画 聚宝盆,,,,清,,年画,,,,
40965,上海博物馆,江苏南京木版年画 钟馗,,,,清,,年画,,,,
40966,上海博物馆,江苏南京木版年画 龙虎戏珠,,,,清,,年画,,,,
40967,上海博物馆,江苏苏州桃花坞木版年画 鲍金花打擂台,,,,清,,年画,,,,
40968,上海博物馆,江苏南京木版年画 斧钺鞭锏五子门神,,,,清,,年画,,,,
40969,上海博物馆,江苏南京和合如意剪纸,,,,现代,,剪纸,,,,
40970,上海博物馆,江苏南京万事如意剪纸,,,,现代,,剪纸,,,,
40971,上海博物馆,江苏南京如意剪纸,,,,现代,,剪纸,,,,
40972,上海博物馆,江苏南京莲蓬剪纸,,,,现代,,剪纸,,,,
40973,上海博物馆,江苏南京瓜蝶剪纸,,,,现代,,剪纸,,,,
40974,上海博物馆,江苏南京飞禽剪纸,,,,现代,,剪纸,,,,
40975,上海博物馆,江苏南京花蝶剪纸,,,,现代,,剪纸,,,,
40976,上海博物馆,江苏南京并蒂同心剪纸,,,,现代,,剪纸,,,,
40977,上海博物馆,河北龙关积极生产刻纸,,,,现代,,剪纸,,,,
40978,上海博物馆,河北龙关双喜花篮刻纸,,,,现代,,剪纸,,,,
40979,上海博物馆,河北龙关互助合作刻纸,,,,现代,,剪纸,,,,
40980,上海博物馆,河北龙关小二黑结婚刻纸,,,,现代,,剪纸,,,,
40981,上海博物馆,河北龙关自由结婚刻纸,,,,现代,,剪纸,,,,
40982,上海博物馆,河北龙关和平鸽互助合作刻纸,,,,现代,,剪纸,,,,
40983,上海博物馆,河北龙关牡丹盆景设色刻纸,,,,现代,,剪纸,,,,
40984,上海博物馆,河北龙关蝶双飞设色刻纸,,,,现代,,剪纸,,,,
40985,上海博物馆,河北龙关虹霓关设色刻纸,,,,现代,,剪纸,,,,
40986,上海博物馆,河北龙关小放牛设色刻纸,,,,现代,,剪纸,,,,
40987,上海博物馆,河北龙关打渔杀家设色刻纸,,,,现代,,剪纸,,,,
40988,上海博物馆,河北龙关和平鸽互助合作设色刻纸,,,,现代,,剪纸,,,,
40989,上海博物馆,河北龙关双佐山设色刻纸,,,,现代,,剪纸,,,,
40990,上海博物馆,河北龙关红夏关设色刻纸,,,,现代,,剪纸,,,,
40991,上海博物馆,河北龙关游花园设色刻纸,,,,现代,,剪纸,,,,
40992,上海博物馆,河北龙关和平鸽设色刻纸,,,,现代,,剪纸,,,,
40993,上海博物馆,福建漳州木版年画 生产建设,,,,近代,,年画,,,,
40994,上海博物馆,福建漳州木版年画 簪花进爵,,,,清,,年画,,,,
40995,上海博物馆,福建漳州木版年画 加冠进禄,,,,清,,年画,,,,
40996,上海博物馆,福建漳州木版年画 神荼郁垒,,,,清,,年画,,,,
40997,上海博物馆,福建漳州木版年画 秦琼 尉迟恭,,,,清,,年画,,,,
40998,上海博物馆,福建漳州木版年画 加官进禄,,,,清,,年画,,,,
40999,上海博物馆,福建漳州木版年画 年年添丁 日日进财,,,,清,,年画,,,,
41000,上海博物馆,福建漳州木版年画 天仙送子 财神献瑞,,,,清,,年画,,,,
41001,上海博物馆,福建漳州木版年画 年年添丁 日日进宝,,,,清,,年画,,,,
41002,上海博物馆,福建漳州木版年画 天赐平安福 人迎富贵春,,,,清,,年画,,,,
41003,上海博物馆,福建漳州木版年画 百子千孙,,,,清,,年画,,,,
41004,上海博物馆,福建漳州木版年画 五虎进宝,,,,清,,年画,,,,
41005,上海博物馆,福建漳州木版年画 春招财子,,,,清,,年画,,,,
41006,上海博物馆,福建漳州木版年画 连招贵子,,,,清,,年画,,,,
41007,上海博物馆,福建漳州木版年画 杂戏,,,,清,,年画,,,,
41008,上海博物馆,福建漳州木版年画 点笔化三元,,,,清,,年画,,,,
41009,上海博物馆,福建漳州木版年画 二十四孝,,,,清,,年画,,,,
41010,上海博物馆,福建漳州木版年画 贵妃醉酒,,,,清,,年画,,,,
41011,上海博物馆,福建漳州木版年画 端午节庆,,,,清,,年画,,,,
41012,上海博物馆,江苏苏州木版年画 状元及第,,,,清,,年画,,,,
41013,上海博物馆,江苏苏州木版年画 天齐庙相会,,,,清,,年画,,,,
41014,上海博物馆,江苏苏州木版年画 状元坊相会,,,,清,,年画,,,,
41015,上海博物馆,福建漳州木版年画 英台后本,,,,清,,年画,,,,
41016,上海博物馆,福建漳州木版年画 人物故事,,,,清,,年画,,,,
41017,上海博物馆,福建漳州木版年画 封神前后本,,,,清,,年画,,,,
41018,上海博物馆,福建漳州木版年画 双凤奇缘前后本,,,,清,,年画,,,,
41019,上海博物馆,福建漳州木版年画 三国前后本,,,,清,,年画,,,,
41020,上海博物馆,福建漳州木版年画 大明传前后本,,,,清,,年画,,,,
41021,上海博物馆,福建漳州木版年画 反唐前后本,,,,清,,年画,,,,
41022,上海博物馆,福建漳州木版年画 说唐前后本,,,,清,,年画,,,,
41023,上海博物馆,福建漳州木版年画 五凤吟前后本,,,,清,,年画,,,,
41024,上海博物馆,福建漳州木版年画 荔枝记前后本,,,,清,,年画,,,,
41025,上海博物馆,福建漳州木版年画 锦香亭前后本,,,,清,,年画,,,,
41026,上海博物馆,福建漳州木版年画 李旦前后本,,,,清,,年画,,,,
41027,上海博物馆,福建漳州木版年画 雷峰塔前后本,,,,清,,年画,,,,
41028,上海博物馆,福建漳州木版年画 孟姜女前后本,,,,清,,年画,,,,
41029,上海博物馆,福建漳州木版年画 三槐造反,,,,清,,年画,,,,
41030,上海博物馆,福建漳州木版年画 杀子报前后本,,,,清,,年画,,,,
41031,上海博物馆,汪云峰款透雕梅鹊象牙小箱,,,,近代,,牙骨角,,,,
41032,上海博物馆,青釉陶碗,,,,宋,,陶器,,,,
41033,上海博物馆,景德镇窑五彩钟馗图瓶,,,,近代,,瓷器,,,,
41034,上海博物馆,景德镇窑三彩观音像,,,,清康熙,,瓷器,,,,
41035,上海博物馆,景德镇窑洒蓝釉描金花觚,,,,清雍正,,瓷器,,,,
41036,上海博物馆,景德镇窑仿钧红釉瓶,,,,清乾隆,,瓷器,,,,
41037,上海博物馆,景德镇窑茄皮紫釉兽足几,,,,清康熙,,瓷器,,,,
41038,上海博物馆,景德镇窑三彩狮子,,,,清康熙,,瓷器,,,,
41039,上海博物馆,景德镇窑豆青釉刻花蕉叶纹觚,,,,清康熙,,瓷器,,,,
41040,上海博物馆,绿釉陶仿古方鼎,,,,明,,陶器,,,,
41041,上海博物馆,女像屋脊饰,,,,宋,,陶器,,,,
41042,上海博物馆,近代菩萨石像,,,,近代,,刻石,,,,
41043,上海博物馆,云岗石窟造像残兽头,,,,南北朝,,刻石,,,,
41044,上海博物馆,云岗石窟造像残躯,,,,南北朝,,刻石,,,,
41045,上海博物馆,云岗石窟造像残首面,,,,南北朝,,刻石,,,,
41046,上海博物馆,刮削器,,,,旧石器时代,,石器,,,,
41047,上海博物馆,尖状器,,,,旧石器时代,,石器,,,,
41048,上海博物馆,残石器,,,,旧石器时代,,石器,,,,
41049,上海博物馆,刮削器,,,,新石器时代,,石器,,,,
41050,上海博物馆,打击器,,,,旧石器时代,,石器,,,,
41051,上海博物馆,凿形残器,,,,旧石器时代,,石器,,,,
41052,上海博物馆,石核工具,,,,旧石器时代,,石器,,,,
41053,上海博物馆,斧形器,,,,旧石器时代,,石器,,,,
41054,上海博物馆,斧形残器,,,,旧石器时代,,石器,,,,
41055,上海博物馆,沈寿 刺绣花鸟图,,,,清光绪,,织绣,,,,
41056,上海博物馆,博古纹织锦椅披,,,,清中期,,织绣,,,,
41057,上海博物馆,博古纹织锦椅披,,,,清乾隆,,织绣,,,,
41058,上海博物馆,鎏金透雕梅耳炉,,,,清,,铜器,,,,
41059,上海博物馆,鎏金松梅酒壶,,,,清,,铜器,,,,
41060,上海博物馆,甲骨13248,,,,商代晚期,,甲骨,,,,
41061,上海博物馆,许延·许翁中 两面印,,,,汉,,玺印篆刻,,,,
41062,上海博物馆,周驾·周孟 两面印,,,,汉,,玺印篆刻,,,,
41063,上海博物馆,潘□孙 两面印,,,,汉,,玺印篆刻,,,,
41064,上海博物馆,王□ 两面印,,,,秦,,玺印篆刻,,,,
41065,上海博物馆,李武·李季 两面印,,,,汉,,玺印篆刻,,,,
41066,上海博物馆,朱尚印·匠□孙 两面印,,,,汉,,玺印篆刻,,,,
41067,上海博物馆,左翁 两面印,,,,汉,,玺印篆刻,,,,
41068,上海博物馆,胡翁壹·胡龚毋 两面印,,,,汉,,玺印篆刻,,,,
41069,上海博物馆,唐賁之印·唐少卿 两面印,,,,东汉,,玺印篆刻,,,,
41070,上海博物馆,丁苍之印·丁长子印 两面印,,,,东汉,,玺印篆刻,,,,
41071,上海博物馆,蛙形玺,,,,战国,,玺印篆刻,,,,
41072,上海博物馆,文,,,,战国,,玺印篆刻,,,,
41073,上海博物馆,君,,,,战国,,玺印篆刻,,,,
41074,上海博物馆,私玺,,,,战国,,玺印篆刻,,,,
41075,上海博物馆,王藏,,,,战国,,玺印篆刻,,,,
41076,上海博物馆,□之忌,,,,战国,,玺印篆刻,,,,
41077,上海博物馆,鹿形铜玺,,,,战国,,玺印篆刻,,,,
41078,上海博物馆,卜乐尹印,,,,汉,,玺印篆刻,,,,
41079,上海博物馆,鸟形印,,,,汉,,玺印篆刻,,,,
41080,上海博物馆,林,,,,战国,,玺印篆刻,,,,
41081,上海博物馆,□齿印,,,,春秋战国,,玺印篆刻,,,,
41082,上海博物馆,公,,,,战国,,玺印篆刻,,,,
41083,上海博物馆,□□,,,,战国,,玺印篆刻,,,,
41084,上海博物馆,图形印,,,,汉,,玺印篆刻,,,,
41085,上海博物馆,张东亡,,,,汉,,玺印篆刻,,,,
41086,上海博物馆,□□,,,,汉,,玺印篆刻,,,,
41087,上海博物馆,孙□,,,,战国,,玺印篆刻,,,,
41088,上海博物馆,事□,,,,战国,,玺印篆刻,,,,
41089,上海博物馆,间章,,,,汉,,玺印篆刻,,,,
41090,上海博物馆,唐□□,,,,汉,,玺印篆刻,,,,
41091,上海博物馆,冢监之印,,,,汉,,玺印篆刻,,,,
41092,上海博物馆,周博私印,,,,汉,,玺印篆刻,,,,
41093,上海博物馆,□乔,,,,战国,,玺印篆刻,,,,
41094,上海博物馆,杨歆私印,,,,汉,,玺印篆刻,,,,
41095,上海博物馆,榶千秋印,,,,汉,,玺印篆刻,,,,
41096,上海博物馆,江方之印,,,,汉,,玺印篆刻,,,,
41097,上海博物馆,朱□君印,,,,汉,,玺印篆刻,,,,
41098,上海博物馆,逢勇印,,,,汉,,玺印篆刻,,,,
41099,上海博物馆,陈赢私印,,,,汉,,玺印篆刻,,,,
41100,上海博物馆,黄安印,,,,汉,,玺印篆刻,,,,
41101,上海博物馆,郭定之印,,,,汉,,玺印篆刻,,,,
41102,上海博物馆,张横之印,,,,汉,,玺印篆刻,,,,
41103,上海博物馆,贺□,,,,汉,,玺印篆刻,,,,
41104,上海博物馆,良贺印,,,,汉,,玺印篆刻,,,,
41105,上海博物馆,东阳亭侯官印,,,,汉,,玺印篆刻,,,,
41106,上海博物馆,贾沮私印,,,,汉,,玺印篆刻,,,,
41107,上海博物馆,部曲督印,,,,西晋,,玺印篆刻,,,,
41108,上海博物馆,别部司马官印,,,,三国,,玺印篆刻,,,,
41109,上海博物馆,部曲将印,,,,晋,,玺印篆刻,,,,
41110,上海博物馆,伪 宁远将军官印,,,,汉,,玺印篆刻,,,,
41111,上海博物馆,部曲将印,,,,三国,,玺印篆刻,,,,
41112,上海博物馆,部曲督印,,,,三国,,玺印篆刻,,,,
41113,上海博物馆,军司马印,,,,东汉,,玺印篆刻,,,,
41114,上海博物馆,诏假司马,,,,东汉,,玺印篆刻,,,,
41115,上海博物馆,日规,,,,宋-清,,铜器,,,,
41116,上海博物馆,青田石浮雕山水圆掛屏,,,,近代,,玉器,,,,
41117,上海博物馆,琉璃瓶,,,,宋,,料器,,,,
41118,上海博物馆,浮雕山水,,,,近代,,玺印篆刻,,,,
41119,上海博物馆,山水人物纹玉山,,,,近代,,玉器,,,,
41120,上海博物馆,花卉纹玉山,,,,近代,,玉器,,,,
41121,上海博物馆,荷叶形翡翠花插,,,,近代,,玉器,,,,
41122,上海博物馆,三羊玉摆件,,,,近代,,玉器,,,,
41123,上海博物馆,芙蓉石刻蟠桃,,,,近代,,玉器,,,,
41124,上海博物馆,鸟兽葡萄镜,,,,唐,,铜器,,,,
41125,上海博物馆,内清镜,,,,西汉,,铜器,,,,
41126,上海博物馆,大乐贵富规矩镜,,,,西汉,,铜器,,,,
41127,上海博物馆,鸟纹镜,,,,西汉,,铜器,,,,
41128,上海博物馆,鸟纹镜,,,,战国,,铜器,,,,
41129,上海博物馆,素銮,,,,汉,,铜器,,,,
41130,上海博物馆,河北蔚县儿童骑公鸡点彩刻纸,,,,现代,,剪纸,,,,
41131,上海博物馆,河北蔚县双狮戏球点彩刻纸,,,,现代,,剪纸,,,,
41132,上海博物馆,河北蔚县黄瓜萝卜点彩刻纸,,,,现代,,剪纸,,,,
41133,上海博物馆,河北蔚县盆花点彩刻纸,,,,现代,,剪纸,,,,
41134,上海博物馆,河北蔚县葡萄点彩刻纸,,,,现代,,剪纸,,,,
41135,上海博物馆,河北蔚县果蝶点彩刻纸,,,,现代,,剪纸,,,,
41136,上海博物馆,河北蔚县花果点彩刻纸,,,,现代,,剪纸,,,,
41137,上海博物馆,河北蔚县三多点彩刻纸,,,,现代,,剪纸,,,,
41138,上海博物馆,河北蔚县莲藕点彩刻纸,,,,现代,,剪纸,,,,
41139,上海博物馆,河北蔚县石榴点彩刻纸,,,,现代,,剪纸,,,,
41140,上海博物馆,河北蔚县蟋蟀点彩刻纸,,,,现代,,剪纸,,,,
41141,上海博物馆,河北蔚县海棠花扇点彩刻纸,,,,现代,,剪纸,,,,
41142,上海博物馆,河北蔚县农民卖馀粮点彩刻纸,,,,现代,,剪纸,,,,
41143,上海博物馆,河北蔚县儿童骑驴点彩刻纸,,,,现代,,剪纸,,,,
41144,上海博物馆,河北蔚县农民下田点彩刻纸,,,,现代,,剪纸,,,,
41145,上海博物馆,河北蔚县稻谷丰收点彩刻纸,,,,现代,,剪纸,,,,
41146,上海博物馆,河北蔚县玉米丰收点彩刻纸,,,,现代,,剪纸,,,,
41147,上海博物馆,河北蔚县南瓜丰收点彩刻纸,,,,现代,,剪纸,,,,
41148,上海博物馆,河北蔚县上民校点彩刻纸,,,,现代,,剪纸,,,,
41149,上海博物馆,河北蔚县夫妻学文化点彩刻纸,,,,现代,,剪纸,,,,
41150,上海博物馆,河北蔚县速成教学点彩刻纸,,,,现代,,剪纸,,,,
41151,上海博物馆,河北蔚县妇女求学点彩刻纸,,,,现代,,剪纸,,,,
41152,上海博物馆,河北蔚县花鸟点彩刻纸,,,,现代,,剪纸,,,,
41153,上海博物馆,河北蔚县莲塘青蛙点彩刻纸,,,,现代,,剪纸,,,,
41154,上海博物馆,河北蔚县琴棋书画点彩刻纸,,,,现代,,剪纸,,,,
41155,上海博物馆,河北蔚县暗八仙点彩刻纸,,,,现代,,剪纸,,,,
41156,上海博物馆,河北蔚县十二属相点彩刻纸,,,,现代,,剪纸,,,,
41157,上海博物馆,河北蔚县天水关点彩刻纸,,,,现代,,剪纸,,,,
41158,上海博物馆,河北蔚县平江南点彩刻纸,,,,现代,,剪纸,,,,
41159,上海博物馆,河北蔚县烈火旗点彩刻纸,,,,现代,,剪纸,,,,
41160,上海博物馆,河北蔚县高平关点彩刻纸,,,,现代,,剪纸,,,,
41161,上海博物馆,河北蔚县全家福点彩刻纸,,,,现代,,剪纸,,,,
41162,上海博物馆,河北蔚县司马庄点彩刻纸,,,,现代,,剪纸,,,,
41163,上海博物馆,河北蔚县父子会点彩刻纸,,,,现代,,剪纸,,,,
41164,上海博物馆,河北蔚县金沙滩点彩刻纸,,,,现代,,剪纸,,,,
41165,上海博物馆,河北蔚县余唐关点彩刻纸,,,,现代,,剪纸,,,,
41166,上海博物馆,河北蔚县杏子河点彩刻纸,,,,现代,,剪纸,,,,
41167,上海博物馆,河北蔚县鸡架山点彩刻纸,,,,现代,,剪纸,,,,
41168,上海博物馆,河北蔚县锁五龙点彩刻纸,,,,现代,,剪纸,,,,
41169,上海博物馆,河北蔚县松鼠葡萄点彩刻纸,,,,现代,,剪纸,,,,
41170,上海博物馆,湖北武汉福寿双全刻纸,,,,现代,,剪纸,,,,
41171,上海博物馆,湖北武汉山鸡刻纸,,,,现代,,剪纸,,,,
41172,上海博物馆,湖北武汉喜鹊登梅刻纸,,,,现代,,剪纸,,,,
41173,上海博物馆,湖北武汉金鱼刻纸,,,,现代,,剪纸,,,,
41174,上海博物馆,湖北武汉花鸟刻纸,,,,现代,,剪纸,,,,
41175,上海博物馆,湖北武汉蛇刻纸,,,,现代,,剪纸,,,,
41176,上海博物馆,湖北武汉蝴蝶刻纸,,,,现代,,剪纸,,,,
41177,上海博物馆,湖北武汉鸾凤和鸣刻纸,,,,现代,,剪纸,,,,
41178,上海博物馆,湖北武汉凤凰刻纸,,,,现代,,剪纸,,,,
41179,上海博物馆,湖北武汉蜘蛛刻纸,,,,现代,,剪纸,,,,
41180,上海博物馆,湖北武汉青蛙刻纸,,,,现代,,剪纸,,,,
41181,上海博物馆,湖北武汉游龙刻纸,,,,现代,,剪纸,,,,
41182,上海博物馆,湖北武汉天鹅刻纸,,,,现代,,剪纸,,,,
41183,上海博物馆,湖北武汉蜈蚣刻纸,,,,现代,,剪纸,,,,
41184,上海博物馆,湖北武汉贺寿刻纸,,,,现代,,剪纸,,,,
41185,上海博物馆,湖北武汉蟹菊刻纸,,,,现代,,剪纸,,,,
41186,上海博物馆,湖北武汉团寿刻纸,,,,现代,,剪纸,,,,
41187,上海博物馆,湖北武汉喜雀登梅刻纸,,,,现代,,剪纸,,,,
41188,上海博物馆,湖北武汉鸳鸯刻纸,,,,现代,,剪纸,,,,
41189,上海博物馆,湖北沔阳喜报三元刻纸,,,,现代,,剪纸,,,,
41190,上海博物馆,湖北沔阳花蝶刻纸,,,,现代,,剪纸,,,,
41191,上海博物馆,湖北沔阳鲤鱼跳龙门刻纸,,,,现代,,剪纸,,,,
41192,上海博物馆,湖北沔阳老虎刻纸,,,,现代,,剪纸,,,,
41193,上海博物馆,湖北沔阳连年有余刻纸,,,,现代,,剪纸,,,,
41194,上海博物馆,湖北沔阳双喜刻纸,,,,现代,,剪纸,,,,
41195,上海博物馆,湖北沔阳动物刻纸,,,,现代,,剪纸,,,,
41196,上海博物馆,湖北沔阳凤凰戏珠刻纸,,,,现代,,剪纸,,,,
41197,上海博物馆,湖北沔阳喜鹊登梅刻纸,,,,现代,,剪纸,,,,
41198,上海博物馆,湖北沔阳一路连科刻纸,,,,现代,,剪纸,,,,
41199,上海博物馆,湖北沔阳花篮刻纸,,,,现代,,剪纸,,,,
41200,上海博物馆,湖北沔阳花鸟刻纸,,,,现代,,剪纸,,,,
41201,上海博物馆,湖北沔阳折枝花刻纸,,,,现代,,剪纸,,,,
41202,上海博物馆,湖北沔阳海棠花刻纸,,,,现代,,剪纸,,,,
41203,上海博物馆,湖北沔阳凤戏牡丹刻纸,,,,现代,,剪纸,,,,
41204,上海博物馆,湖北沔阳白兔青菜刻纸,,,,现代,,剪纸,,,,
41205,上海博物馆,湖北沔阳鱼刻纸,,,,现代,,剪纸,,,,
41206,上海博物馆,湖北沔阳鸾鸟刻纸,,,,现代,,剪纸,,,,
41207,上海博物馆,湖北沔阳凤穿牡丹刻纸,,,,现代,,剪纸,,,,
41208,上海博物馆,湖北沔阳牡丹刻纸,,,,现代,,剪纸,,,,
41209,上海博物馆,湖北沔阳公鸡刻纸,,,,现代,,剪纸,,,,
41210,上海博物馆,湖北沔阳送子观音刻纸,,,,现代,,剪纸,,,,
41211,上海博物馆,湖北沔阳喜神刻纸,,,,现代,,剪纸,,,,
41212,上海博物馆,湖北沔阳五子登科刻纸,,,,现代,,剪纸,,,,
41213,上海博物馆,湖北沔阳麒麟送子刻纸,,,,现代,,剪纸,,,,
41214,上海博物馆,湖北沔阳状元游街刻纸,,,,现代,,剪纸,,,,
41215,上海博物馆,湖北沔阳状元及第刻纸,,,,现代,,剪纸,,,,
41216,上海博物馆,湖北沔阳舞狮刻纸,,,,现代,,剪纸,,,,
41217,上海博物馆,湖北沔阳吉祥如意刻纸,,,,现代,,剪纸,,,,
41218,上海博物馆,湖北沔阳马上封侯刻纸,,,,现代,,剪纸,,,,
41219,上海博物馆,湖北沔阳春光长寿刻纸,,,,现代,,剪纸,,,,
41220,上海博物馆,湖北沔阳蓝采和、汉钟离刻纸,,,,现代,,剪纸,,,,
41221,上海博物馆,湖北沔阳何仙姑、韩湘子刻纸,,,,现代,,剪纸,,,,
41222,上海博物馆,湖北沔阳铁拐李、张果老刻纸,,,,现代,,剪纸,,,,
41223,上海博物馆,湖北沔阳曹国舅、吕洞宾刻纸,,,,现代,,剪纸,,,,
41224,上海博物馆,湖北花卉刻纸,,,,现代,,剪纸,,,,
41225,上海博物馆,湖北丰收刻纸,,,,现代,,剪纸,,,,
41226,上海博物馆,湖北凤凰穿牡丹刻纸,,,,现代,,剪纸,,,,
41227,上海博物馆,湖北鸳鸯刻纸,,,,现代,,剪纸,,,,
41228,上海博物馆,湖北龙凤刻纸,,,,现代,,剪纸,,,,
41229,上海博物馆,湖北花鸟刻纸,,,,现代,,剪纸,,,,
41230,上海博物馆,湖北螃蟹刻纸,,,,现代,,剪纸,,,,
41231,上海博物馆,湖北菊花刻纸,,,,现代,,剪纸,,,,
41232,上海博物馆,湖北花蝶刻纸,,,,现代,,剪纸,,,,
41233,上海博物馆,湖北鸾鸟绶带刻纸,,,,现代,,剪纸,,,,
41234,上海博物馆,湖北白兔青菜刻纸,,,,现代,,剪纸,,,,
41235,上海博物馆,湖北蝴蝶刻纸,,,,现代,,剪纸,,,,
41236,上海博物馆,湖北花果刻纸,,,,现代,,剪纸,,,,
41237,上海博物馆,湖北喜鹊登梅刻纸,,,,现代,,剪纸,,,,
41238,上海博物馆,湖北双虎刻纸,,,,现代,,剪纸,,,,
41239,上海博物馆,湖北福寿双全刻纸,,,,现代,,剪纸,,,,
41240,上海博物馆,湖北巩固和平刻纸,,,,现代,,剪纸,,,,
41241,上海博物馆,湖北蝠蝶刻纸,,,,现代,,剪纸,,,,
41242,上海博物馆,湖北中苏合作刻纸,,,,现代,,剪纸,,,,
41243,上海博物馆,湖北开动脑筋刻纸,,,,现代,,剪纸,,,,
41244,上海博物馆,湖北多找窍门刻纸,,,,现代,,剪纸,,,,
41245,上海博物馆,湖北先进经验刻纸,,,,现代,,剪纸,,,,
41246,上海博物馆,湖北学习苏联刻纸,,,,现代,,剪纸,,,,
41247,上海博物馆,湖北六畜兴旺剪纸,,,,现代,,剪纸,,,,
41248,上海博物馆,湖北工农联欢刻纸,,,,现代,,剪纸,,,,
41249,上海博物馆,湖北庆贺大丰收刻纸,,,,现代,,剪纸,,,,
41250,上海博物馆,湖北生产模范刻纸,,,,现代,,剪纸,,,,
41251,上海博物馆,湖北结婚刻纸,,,,现代,,剪纸,,,,
41252,上海博物馆,湖北和平献花剪纸,,,,现代,,剪纸,,,,
41253,上海博物馆,湖北和平万岁剪纸,,,,现代,,剪纸,,,,
41254,上海博物馆,湖北夫妇庆丰收刻纸,,,,现代,,剪纸,,,,
41255,上海博物馆,湖北庆贺军属刻纸,,,,现代,,剪纸,,,,
41256,上海博物馆,湖北纺纱图刻纸,,,,现代,,剪纸,,,,
41257,上海博物馆,湖北刘海砍樵刻纸,,,,现代,,剪纸,,,,
41258,上海博物馆,湖北扑蝶刻纸,,,,现代,,剪纸,,,,
41259,上海博物馆,湖北梁祝刻纸,,,,现代,,剪纸,,,,
41260,上海博物馆,湖北秋江刻纸,,,,现代,,剪纸,,,,
41261,上海博物馆,湖北武汉小兔刻纸,,,,现代,,剪纸,,,,
41262,上海博物馆,湖北武汉双鱼刻纸,,,,现代,,剪纸,,,,
41263,上海博物馆,安徽芜湖木版年画 佛神图,,,,清,,年画,,,,
41264,上海博物馆,安徽宿县木版年画 保卫祖国 保卫和平,,,,现代,,年画,,,,
41265,上海博物馆,安徽宿县木版年画 农历通书,,,,现代,,年画,,,,
41266,上海博物馆,安徽宿县木版年画 工农联盟,,,,现代,,年画,,,,
41267,上海博物馆,安徽宿县木版年画 工农联盟农历通书,,,,现代,,年画,,,,
41268,上海博物馆,安徽宿县木版年画 劳动模范 战斗英雄,,,,现代,,年画,,,,
41269,上海博物馆,安徽临泉木版年画 工农联盟农历通书,,,,现代,,年画,,,,
41270,上海博物馆,安徽临泉木版年画 鸡,,,,清,,年画,,,,
41271,上海博物馆,安徽临泉木版年画 灶神,,,,清,,年画,,,,
41272,上海博物馆,安徽临泉木版年画 天地全神,,,,清,,年画,,,,
41273,上海博物馆,安徽临泉木版年画 人物故事,,,,清,,年画,,,,
41274,上海博物馆,安徽临泉木版年画 翻身乐图,,,,现代,,年画,,,,
41275,上海博物馆,安徽临泉木版年画 刘海戏金蟾,,,,现代,,年画,,,,
41276,上海博物馆,安徽临泉木版年画 战斗英雄 劳动英雄,,,,现代,,年画,,,,
41277,上海博物馆,安徽临泉木版年画 保卫祖国英雄,,,,现代,,年画,,,,
41278,上海博物馆,安徽毫县木版年画 状元,,,,清,,年画,,,,
41279,上海博物馆,安徽毫县木版年画 保卫祖国英雄,,,,现代,,年画,,,,
41280,上海博物馆,安徽毫县木版年画 父子同朝,,,,清,,年画,,,,
41281,上海博物馆,安徽毫县木版年画 渔翁得利,,,,清,,年画,,,,
41282,上海博物馆,安徽毫县木版年画 和合二仙,,,,清,,年画,,,,
41283,上海博物馆,安徽南陵木版年画 刘海戏金蟾,,,,清,,年画,,,,
41284,上海博物馆,安徽南陵木版年画 穆桂英挂帅,,,,清,,年画,,,,
41285,上海博物馆,安徽南陵木版年画 五毒图,,,,清,,年画,,,,
41286,上海博物馆,安徽南陵木版年画 八卦图,,,,清,,年画,,,,
41287,上海博物馆,安徽南陵木版年画 和合二仙,,,,清,,年画,,,,
41288,上海博物馆,安徽南陵木版年画 杂戏,,,,清,,年画,,,,
41289,上海博物馆,安徽南陵木版年画 四子花瓶,,,,清,,年画,,,,
41290,上海博物馆,彩色釉陶狼,,,,唐,,陶器,,,,
41291,上海博物馆,彩色釉陶杵臼,,,,唐,,陶器,,,,
41292,上海博物馆,彩色釉陶灶,,,,唐,,陶器,,,,
41293,上海博物馆,彩色釉陶井,,,,唐,,陶器,,,,
41294,上海博物馆,彩色釉陶鸭,,,,唐,,陶器,,,,
41295,上海博物馆,彩色釉陶鸡,,,,唐,,陶器,,,,
41296,上海博物馆,彩绣博古图桌围,,,,清,,织绣,,,,
41297,上海博物馆,鎏金环鋬尊,,,,汉,,铜器,,,,
41298,上海博物馆,蟠蛇纹鼎,,,,春秋,,铜器,,,,
